Ticket ID,Customer ID,Customer Name,Email Address,Phone Number,Support Issue Category,Issue Description,Ticket Priority,Ticket Status,Support Representative,Resolution Description,Resolution Date,Ticket Created Date,Ticket Closed Date,Customer Satisfaction Rating,Follow-up Status,Customer Location,Product ID (Linked to Issue),Communication Channel,Escalation Level,Resolution Time,Assigned Team
9O4P1957,IQRGQRGK,Customer_51DL7,UYZYF@example.com,+1-3726379057,Feedback,Issue description for order 953E29G486,Low,Closed,Representative_V9UBQ,Resolution for order 953E29G486,2023-12-10,2023-12-10,2023-12-25,4,Completed,Location_R3R1S,A2A79149,Email,Level 2,4,Team_80E
HJZ4RIY2,266478QB,Customer_QX0M6,2Z6WI@example.com,+1-4414848048,Inquiry,Issue description for order HOK1024WHB,High,Closed,Representative_958GQ,Resolution for order HOK1024WHB,2023-12-10,2023-12-10,2023-12-25,1,Completed,Location_YVQL1,K9PBSLDT,Phone,Level 1,1,Team_G5R
TA19XA87,1NJPDT7L,Customer_RQQHO,5TEEI@example.com,+1-1644184714,Feedback,Issue description for order HYVLMAHF8Q,High,Closed,Representative_5Y80J,Resolution for order HYVLMAHF8Q,2023-12-15,2023-12-20,2023-12-30,2,Completed,Location_9PC1P,J6GLWX6O,Email,Level 1,2,Team_RYG
FIOUS38Q,27W4IAJS,Customer_RZ5VL,RQWEB@example.com,+1-4237414304,Refund,Issue description for order B14PM33VEL,High,Closed,Representative_WPVU8,Resolution for order B14PM33VEL,2023-12-10,2023-12-01,2023-12-25,4,Pending,Location_QINQZ,1Q2C7DAY,Phone,Level 1,5,Team_42Y
APKPLLPX,4Q4YLIIK,Customer_W7H80,J690S@example.com,+1-3462004247,Refund,Issue description for order 0EZ7J53K56,Medium,Closed,Representative_JOT95,Resolution for order 0EZ7J53K56,2023-12-10,2023-12-20,2023-12-10,2,Completed,Location_EYNMH,DWDSYJ46,Email,Level 2,8,Team_GSO
XJEMCHRU,7BZ1SKF3,Customer_E2BAQ,LI2Y8@example.com,+1-2469536903,Complaint,Issue description for order QXEH2QI1BU,Medium,Closed,Representative_XWTDE,Resolution for order QXEH2QI1BU,2023-12-10,2023-12-10,2023-12-25,1,Pending,Location_3XCGI,HL4PR291,Email,Level 3,10,Team_HOA
IBNQU1CY,X47XE6S7,Customer_UAT6Z,7T4QN@example.com,+1-6802713017,Inquiry,Issue description for order L9XQL1T5VJ,Low,In Progress,Representative_KXZVA,Resolution for order L9XQL1T5VJ,2023-12-20,2023-12-20,2023-12-25,3,Pending,Location_MGKZY,ZHUZB65P,Email,Level 2,2,Team_ZD7
VIV5Z08J,9AUFDTHS,Customer_2TYV9,PNG24@example.com,+1-1474048062,Feedback,Issue description for order SBP4MT175G,High,Open,Representative_Z4E9O,Resolution for order SBP4MT175G,2023-12-15,2023-12-01,2023-12-30,2,Pending,Location_KF2ZV,HGB81KSR,Phone,Level 1,6,Team_IY1
1VBXTQ03,2H887FT1,Customer_6NXHW,0LEE1@example.com,+1-3366507206,Inquiry,Issue description for order QNBN6WLJWH,Medium,Open,Representative_8F3KG,Resolution for order QNBN6WLJWH,2023-12-20,2023-12-01,2023-12-10,1,Completed,Location_QER0Z,E8VN3LD1,Chat,Level 2,7,Team_NTI
762LE5NG,AJA0CBXH,Customer_QCPLK,DQ2Q6@example.com,+1-5226563137,Inquiry,Issue description for order EN0B83IHJM,Medium,In Progress,Representative_2PD1U,Resolution for order EN0B83IHJM,2023-12-10,2023-12-10,2023-12-10,5,Pending,Location_GNYAM,PC112L68,Email,Level 3,4,Team_V3J
NV8YKIBY,UO7NOO68,Customer_GLALV,BD9UQ@example.com,+1-2771388487,Complaint,Issue description for order LJMJXHUN7N,Low,In Progress,Representative_M9RSA,Resolution for order LJMJXHUN7N,2023-12-10,2023-12-20,2023-12-30,3,Pending,Location_KUCH6,JDK3P6DD,Chat,Level 2,1,Team_Z5R
EGDJ69NV,ZXLUGHU3,Customer_0ZWH0,R0X69@example.com,+1-4129859995,Refund,Issue description for order SCYJ367OG8,High,Closed,Representative_ZJBG6,Resolution for order SCYJ367OG8,2023-12-15,2023-12-01,2023-12-10,1,Pending,Location_YD00S,80RP43FA,Email,Level 3,7,Team_M2L
6K9FK5RK,DNTCSHQ1,Customer_YUIUD,UCTH4@example.com,+1-9525749458,Feedback,Issue description for order Y4EAN1EN0I,High,Open,Representative_XHUS7,Resolution for order Y4EAN1EN0I,2023-12-20,2023-12-10,2023-12-30,4,Pending,Location_OKJIR,1JRYJLOE,Email,Level 2,10,Team_T4F
BQFV7SWS,PRNPSGKU,Customer_72OUK,SYINW@example.com,+1-8314769940,Complaint,Issue description for order 8E2TI4WYBH,Medium,Open,Representative_6J3HL,Resolution for order 8E2TI4WYBH,2023-12-15,2023-12-20,2023-12-25,1,Pending,Location_2U43T,3JDMQ2EH,Chat,Level 1,10,Team_E0Y
SD07HOGI,X20D55GF,Customer_C1UHW,I580T@example.com,+1-2634221958,Feedback,Issue description for order UHOI6QURVR,Medium,Closed,Representative_P310V,Resolution for order UHOI6QURVR,2023-12-10,2023-12-20,2023-12-30,1,Completed,Location_DOBFQ,385UWDWX,Chat,Level 1,9,Team_20V
6GMQSZLI,LTGFV1DC,Customer_UMEQV,MFI3T@example.com,+1-7620945775,Refund,Issue description for order KR5CWIMC4A,High,Closed,Representative_OBYL3,Resolution for order KR5CWIMC4A,2023-12-20,2023-12-01,2023-12-25,4,Completed,Location_59EHL,BY2LC8MN,Email,Level 2,10,Team_VXP
EVU2WTIG,O3DZ9RBM,Customer_ONCG4,S9BZK@example.com,+1-6667853425,Refund,Issue description for order BYUEACNCIV,Medium,Closed,Representative_4I2HN,Resolution for order BYUEACNCIV,2023-12-15,2023-12-10,2023-12-25,3,Completed,Location_PGK4I,1XY4SFM1,Email,Level 3,4,Team_PPT
FMAM69YI,SMRA09F2,Customer_LYS5L,NUWR7@example.com,+1-4567427066,Inquiry,Issue description for order KCUW0H263N,Low,Open,Representative_YYO0E,Resolution for order KCUW0H263N,2023-12-10,2023-12-01,2023-12-25,5,Pending,Location_ZS2QC,Z06J7ZAM,Chat,Level 3,9,Team_T2F
IJ1K8LEI,P50UO1LS,Customer_G82YU,FYOFI@example.com,+1-1986990133,Feedback,Issue description for order 391SWVGHKI,Low,Closed,Representative_2TRM4,Resolution for order 391SWVGHKI,2023-12-15,2023-12-01,2023-12-30,5,Pending,Location_BISOF,K1YG7RQ8,Email,Level 2,3,Team_6PC
SPSPXSD2,5Q4KQ6DG,Customer_CV9HM,IU4I1@example.com,+1-8927983010,Refund,Issue description for order KLM5CFJPPO,Low,In Progress,Representative_LWJ8L,Resolution for order KLM5CFJPPO,2023-12-20,2023-12-20,2023-12-25,3,Completed,Location_IKCFK,TTBQ0B83,Phone,Level 2,4,Team_OSF
PZV1KYXW,1R2SW8QH,Customer_7MP9W,P0NM3@example.com,+1-3801003894,Refund,Issue description for order G5MQKKMO21,Low,In Progress,Representative_B7LC0,Resolution for order G5MQKKMO21,2023-12-10,2023-12-10,2023-12-30,3,Pending,Location_QM262,YZGKCHHV,Chat,Level 2,2,Team_AER
ZW2GNYII,BC6WOFKS,Customer_MHJ83,P5R5W@example.com,+1-6817444013,Complaint,Issue description for order 3VZEP5C5QV,High,In Progress,Representative_CN77G,Resolution for order 3VZEP5C5QV,2023-12-15,2023-12-10,2023-12-25,5,Pending,Location_TJHZU,0FK78611,Email,Level 3,7,Team_F5F
P59HMCOI,HTTIEFL7,Customer_8LXC8,K50TT@example.com,+1-8888292541,Refund,Issue description for order YSMN8P41PR,High,Open,Representative_CZOFN,Resolution for order YSMN8P41PR,2023-12-10,2023-12-10,2023-12-30,3,Pending,Location_C7UCV,9PACCTUD,Chat,Level 1,1,Team_H3A
5KRUEIR9,L6J5VXAF,Customer_J70VV,ZWA9F@example.com,+1-6545518034,Inquiry,Issue description for order 14QD6U7O56,High,In Progress,Representative_3BQSU,Resolution for order 14QD6U7O56,2023-12-20,2023-12-10,2023-12-10,3,Completed,Location_JRPFX,WQQBYQJK,Chat,Level 3,8,Team_WBD
D872NKNV,EVLQKMHU,Customer_O6Z1M,SA9P9@example.com,+1-6572737522,Complaint,Issue description for order 5I92A36GVD,Low,In Progress,Representative_T9E1I,Resolution for order 5I92A36GVD,2023-12-15,2023-12-20,2023-12-10,3,Pending,Location_H8RP3,M2S79COC,Phone,Level 3,3,Team_0NL
CH8EMFRU,LB8A768U,Customer_2WFVU,M6EMH@example.com,+1-4796216611,Feedback,Issue description for order 3ZYBUJA9D3,Medium,Open,Representative_YZ93A,Resolution for order 3ZYBUJA9D3,2023-12-20,2023-12-01,2023-12-25,5,Pending,Location_Q7A8E,4888K0WV,Phone,Level 3,4,Team_VVN
A7TFGFN2,IDO0ETCD,Customer_1CMD5,E1TK3@example.com,+1-1705171781,Inquiry,Issue description for order 64R01Y7OIY,Medium,Closed,Representative_I7TV8,Resolution for order 64R01Y7OIY,2023-12-15,2023-12-10,2023-12-25,1,Pending,Location_7GPUV,9O4AYVNS,Chat,Level 1,8,Team_VYJ
K3GG73BE,WAWCYVYM,Customer_1THOZ,MPJS4@example.com,+1-8927307969,Complaint,Issue description for order WDMO7KEI46,Low,Closed,Representative_5K5AQ,Resolution for order WDMO7KEI46,2023-12-15,2023-12-01,2023-12-30,3,Completed,Location_KB84D,DVBFY276,Chat,Level 3,10,Team_F32
EUG6LUPQ,YHY29W2O,Customer_V5T0I,S82TN@example.com,+1-5179637659,Complaint,Issue description for order QB74BDF7FT,High,Closed,Representative_N0F6I,Resolution for order QB74BDF7FT,2023-12-15,2023-12-01,2023-12-25,1,Completed,Location_MDD7J,0MQ6CL90,Email,Level 3,9,Team_W25
UECPOB5S,2KKXC4V8,Customer_G7NBU,JZ430@example.com,+1-8570050454,Complaint,Issue description for order 9VAX8LVJ5F,Medium,Open,Representative_5Y0YX,Resolution for order 9VAX8LVJ5F,2023-12-10,2023-12-20,2023-12-10,1,Pending,Location_2OHCI,5SXE5ZPU,Email,Level 3,9,Team_9JK
PM99NWN6,4O2WFCFH,Customer_FRQ0L,IRX93@example.com,+1-4322164331,Complaint,Issue description for order GWM1WTKCUC,Low,Closed,Representative_AX530,Resolution for order GWM1WTKCUC,2023-12-10,2023-12-20,2023-12-10,1,Pending,Location_ZA0OQ,A2U6SMIB,Chat,Level 1,3,Team_IOM
15DBUTEW,DM3AYENV,Customer_PSVVL,BZRZ9@example.com,+1-9471258591,Inquiry,Issue description for order 37A39PC7OC,Low,Closed,Representative_A6GK2,Resolution for order 37A39PC7OC,2023-12-15,2023-12-01,2023-12-25,5,Pending,Location_97UZU,SQE3JKTL,Chat,Level 3,1,Team_HHS
CI2LKLRW,XPKIDEDQ,Customer_2MXZ7,DFU3L@example.com,+1-6184246178,Inquiry,Issue description for order BUWW0PVGUD,Low,In Progress,Representative_ZXYQ0,Resolution for order BUWW0PVGUD,2023-12-20,2023-12-20,2023-12-25,5,Completed,Location_Z41IM,U6RTHPU1,Chat,Level 2,9,Team_FRU
N4PKL728,DYWPQLJN,Customer_XO6TJ,E7VOZ@example.com,+1-2439526505,Feedback,Issue description for order 71CJM22R5V,High,Open,Representative_WV732,Resolution for order 71CJM22R5V,2023-12-15,2023-12-20,2023-12-25,1,Pending,Location_JYI6E,S0S3NU4C,Phone,Level 3,4,Team_AFM
4HT1TVFS,MQC39ZQ7,Customer_8XJLO,BM3TH@example.com,+1-8476255991,Feedback,Issue description for order SZFT1WYCAT,Medium,Closed,Representative_5948L,Resolution for order SZFT1WYCAT,2023-12-20,2023-12-01,2023-12-10,2,Pending,Location_HMV04,0BLJ8CYX,Chat,Level 3,5,Team_95B
AUPZ05IB,XTP7KDKZ,Customer_BPG9Q,89EGM@example.com,+1-4931998377,Inquiry,Issue description for order 9HWX0G7WMT,High,Open,Representative_LX6OB,Resolution for order 9HWX0G7WMT,2023-12-20,2023-12-10,2023-12-25,4,Completed,Location_MVPYX,XO582GLC,Email,Level 3,3,Team_GVE
A6IJBUOP,5TN3V8F5,Customer_P7DA3,LNRYA@example.com,+1-8889451545,Inquiry,Issue description for order A1DRD1ENLL,Medium,In Progress,Representative_24OPT,Resolution for order A1DRD1ENLL,2023-12-10,2023-12-20,2023-12-30,3,Pending,Location_90WA5,JX7D5F87,Chat,Level 3,1,Team_A8E
YFQEQCLH,ZSIZJXEK,Customer_DNR7V,3JQ0M@example.com,+1-4399604816,Refund,Issue description for order PUJR06ON9S,Low,Open,Representative_TPE0E,Resolution for order PUJR06ON9S,2023-12-10,2023-12-01,2023-12-10,1,Completed,Location_DGLLV,NTYMV25G,Phone,Level 1,5,Team_KRZ
POBDQKPG,45GIX1O5,Customer_F0WV7,0HQWJ@example.com,+1-7368165355,Inquiry,Issue description for order P1QSYU3M7L,High,Closed,Representative_97YZF,Resolution for order P1QSYU3M7L,2023-12-15,2023-12-10,2023-12-30,1,Completed,Location_CYDCL,7AH5LZO0,Chat,Level 2,7,Team_T4D
4CK2GVAT,Q30FJBLJ,Customer_MW1KX,6K44X@example.com,+1-8615954179,Complaint,Issue description for order A1UCG2E4YW,Medium,Closed,Representative_XETIG,Resolution for order A1UCG2E4YW,2023-12-10,2023-12-20,2023-12-10,1,Completed,Location_YOHPA,4CZFHDBD,Chat,Level 2,8,Team_NHC
28QNYAEL,1JM0K689,Customer_GENRE,45YME@example.com,+1-9499587321,Inquiry,Issue description for order QUDV6JBZXS,Medium,Open,Representative_CJOEJ,Resolution for order QUDV6JBZXS,2023-12-15,2023-12-01,2023-12-30,4,Pending,Location_1UTO4,Z0C08XZT,Chat,Level 2,3,Team_7CE
4VXN6MIB,NFSNFRSA,Customer_KHG28,TRD2X@example.com,+1-9474467944,Complaint,Issue description for order EWOF6ETV84,High,In Progress,Representative_7K0HJ,Resolution for order EWOF6ETV84,2023-12-20,2023-12-10,2023-12-30,1,Completed,Location_BEO7S,6XWOBDED,Phone,Level 3,9,Team_22Y
VUVM1SXS,C1XY2B5T,Customer_7IOD1,35G2I@example.com,+1-1433001168,Feedback,Issue description for order G184XUXAVA,Medium,Open,Representative_Y9Q7A,Resolution for order G184XUXAVA,2023-12-20,2023-12-10,2023-12-10,1,Completed,Location_MG09M,9AOGFXXP,Email,Level 1,3,Team_WHH
H8IS6UYG,XOTKN4J5,Customer_2WZUL,EAQZ7@example.com,+1-6003765676,Feedback,Issue description for order 6OPHTPJAML,Low,Closed,Representative_3VS20,Resolution for order 6OPHTPJAML,2023-12-20,2023-12-10,2023-12-25,1,Pending,Location_7TLVW,WRS3JXVD,Phone,Level 1,2,Team_ALS
8F213I49,1TDQRMOM,Customer_AIGE5,ZA58U@example.com,+1-9551120972,Complaint,Issue description for order VEOCT3TNV2,Low,Open,Representative_XCBPX,Resolution for order VEOCT3TNV2,2023-12-15,2023-12-10,2023-12-25,3,Pending,Location_KGN5X,IG237S6K,Phone,Level 3,1,Team_IIR
72ANNHML,9CXX9DBP,Customer_7NY5T,FT9DM@example.com,+1-7801516527,Inquiry,Issue description for order JWEZ0CTDMN,Low,Open,Representative_1GED6,Resolution for order JWEZ0CTDMN,2023-12-20,2023-12-20,2023-12-25,5,Pending,Location_S7RJ7,I1IQVFBO,Phone,Level 3,6,Team_VMI
78N78DZ6,JYWVEJF8,Customer_V3XY4,SU1ON@example.com,+1-7395946811,Inquiry,Issue description for order FE45UANAZU,High,Closed,Representative_ACJ1W,Resolution for order FE45UANAZU,2023-12-15,2023-12-10,2023-12-30,1,Completed,Location_9U78U,68D7UGVE,Chat,Level 2,1,Team_KVR
FJGP1AR4,G3C40ZQU,Customer_QM5ML,Z6HZJ@example.com,+1-8502583946,Inquiry,Issue description for order 1809O5J23T,Low,In Progress,Representative_UOWIN,Resolution for order 1809O5J23T,2023-12-20,2023-12-10,2023-12-25,2,Pending,Location_AGRYE,3I3BL1SP,Phone,Level 2,2,Team_P5P
B8FXHVZD,A1H2JKLS,Customer_OC0AN,O6VXK@example.com,+1-6404287643,Complaint,Issue description for order VU6352PS6D,Medium,Open,Representative_D0OQY,Resolution for order VU6352PS6D,2023-12-20,2023-12-01,2023-12-25,2,Completed,Location_E8G2Y,A8P4VAHK,Email,Level 3,8,Team_AX6
JEFEJ9I1,WYOXAGU8,Customer_E518S,VUJUN@example.com,+1-4074076091,Feedback,Issue description for order NSLXFDR0T5,High,Closed,Representative_AAAU4,Resolution for order NSLXFDR0T5,2023-12-15,2023-12-10,2023-12-10,2,Completed,Location_7I7B5,I80JRF5H,Chat,Level 1,8,Team_8JL
J33SWX98,33WFG2L1,Customer_INVMD,4B1IW@example.com,+1-8549712454,Inquiry,Issue description for order HN8YZUY3RF,Medium,In Progress,Representative_EDS1E,Resolution for order HN8YZUY3RF,2023-12-10,2023-12-01,2023-12-10,5,Completed,Location_0T8P9,S5DY7VE5,Phone,Level 1,10,Team_G7F
ZD06SV63,03REG5FS,Customer_LSB4M,TRERJ@example.com,+1-3975215483,Feedback,Issue description for order 0OPYMYUUCA,High,Open,Representative_CGDRZ,Resolution for order 0OPYMYUUCA,2023-12-10,2023-12-10,2023-12-10,4,Completed,Location_JNVT7,T6GFL6UM,Phone,Level 2,5,Team_TDW
3TCM2934,88KPIYQR,Customer_786O0,1E6CY@example.com,+1-6980377247,Complaint,Issue description for order PBBMFY8E0A,High,Open,Representative_YSENV,Resolution for order PBBMFY8E0A,2023-12-20,2023-12-20,2023-12-10,1,Pending,Location_0EBKT,JUXJGZ6E,Phone,Level 2,6,Team_DQQ
Z1TC0DUB,XQJNO3HR,Customer_KSW6B,BNNJR@example.com,+1-2426630848,Feedback,Issue description for order PUJ2Y5CYVR,High,Open,Representative_Y33V5,Resolution for order PUJ2Y5CYVR,2023-12-10,2023-12-10,2023-12-10,4,Pending,Location_18WUE,PI7QO2JO,Chat,Level 2,4,Team_0DY
0N91QD7Y,Q8OM3BUA,Customer_SY9MH,39BBX@example.com,+1-7941187560,Feedback,Issue description for order S0JNO1OTIG,High,Closed,Representative_GHH5E,Resolution for order S0JNO1OTIG,2023-12-10,2023-12-10,2023-12-30,5,Completed,Location_KBJRS,BM2VKH1T,Chat,Level 2,3,Team_MEV
QYGJFGEX,94LCKFZJ,Customer_HA6ZJ,5W2HG@example.com,+1-1535384030,Complaint,Issue description for order AB6W1RXED2,Low,In Progress,Representative_A16EH,Resolution for order AB6W1RXED2,2023-12-20,2023-12-10,2023-12-10,1,Pending,Location_J5I6W,1C3UAUEK,Phone,Level 2,10,Team_UY9
BUYZ0G1E,SBRXOZRO,Customer_OCUIQ,W0FQC@example.com,+1-6710404341,Feedback,Issue description for order 3VB92N2XV7,High,Open,Representative_L0SM8,Resolution for order 3VB92N2XV7,2023-12-20,2023-12-20,2023-12-25,3,Pending,Location_NLJMD,399Y2UO8,Phone,Level 1,3,Team_UKY
J56GXCP8,GR1LO0HQ,Customer_QNDG0,NUMMD@example.com,+1-3845398724,Inquiry,Issue description for order MU8WDUBQLV,High,Open,Representative_I0Z7N,Resolution for order MU8WDUBQLV,2023-12-20,2023-12-01,2023-12-25,4,Completed,Location_UXAM0,LLJOQZZO,Chat,Level 3,4,Team_6N2
H1FU5XG8,5NLNMFV1,Customer_XWDN7,PM83V@example.com,+1-7364720981,Inquiry,Issue description for order PL1YKEXP26,Medium,Open,Representative_D5C81,Resolution for order PL1YKEXP26,2023-12-10,2023-12-10,2023-12-30,5,Completed,Location_CMM73,A9XQ4QGN,Email,Level 1,3,Team_IG1
M25WH3QW,MRUDM9MD,Customer_IGYQC,50TB8@example.com,+1-5756608045,Feedback,Issue description for order 4UXLXCH205,High,Closed,Representative_DO4VI,Resolution for order 4UXLXCH205,2023-12-10,2023-12-10,2023-12-30,1,Completed,Location_ZO7ZJ,TRMPY885,Phone,Level 1,2,Team_61B
PJSTLUEB,Q9AT0XCZ,Customer_R5C2J,DD9IY@example.com,+1-1317494291,Refund,Issue description for order HEAC310M4X,Low,Closed,Representative_91DC0,Resolution for order HEAC310M4X,2023-12-20,2023-12-01,2023-12-10,3,Completed,Location_R6TNE,ON3CWGCR,Email,Level 2,5,Team_7CR
0BTWBTVB,FZ75N9PG,Customer_I08UK,WJGWU@example.com,+1-7391768546,Complaint,Issue description for order L7EWTJUUJP,Medium,In Progress,Representative_75Q20,Resolution for order L7EWTJUUJP,2023-12-15,2023-12-01,2023-12-10,5,Completed,Location_1ILDK,2LNUR2P1,Chat,Level 2,10,Team_FPI
0W5SD1NB,ZRWHBRNH,Customer_XF79C,3BW5J@example.com,+1-3683196845,Refund,Issue description for order 2YBXCG5Z3V,Medium,Closed,Representative_RXKN0,Resolution for order 2YBXCG5Z3V,2023-12-20,2023-12-01,2023-12-10,4,Pending,Location_EXERU,UZXI6WP7,Email,Level 2,9,Team_UY4
C6O18M7H,M9WB8FUT,Customer_JYLLM,QP4AL@example.com,+1-5237232732,Refund,Issue description for order 8W5BWYXX0J,Low,In Progress,Representative_IE52Q,Resolution for order 8W5BWYXX0J,2023-12-20,2023-12-01,2023-12-10,5,Completed,Location_NJRJE,705WXCUW,Phone,Level 2,1,Team_ZM6
2FOB6OT9,M719R39X,Customer_KDBZ9,2QSUH@example.com,+1-6483700498,Refund,Issue description for order L6JPS1IIBM,High,Open,Representative_0PFMC,Resolution for order L6JPS1IIBM,2023-12-20,2023-12-10,2023-12-25,5,Completed,Location_9AGBC,SQBNSGMA,Phone,Level 2,5,Team_47K
H6DG7VMZ,KFR7ZEF8,Customer_HQ0CD,NZOP8@example.com,+1-3801351860,Feedback,Issue description for order 27WJD2NXRN,High,In Progress,Representative_FLTPD,Resolution for order 27WJD2NXRN,2023-12-10,2023-12-20,2023-12-25,1,Completed,Location_RHCUK,WDTB9QZ6,Email,Level 3,10,Team_7E2
95L4B55J,X0KZGBNW,Customer_776JB,CB5IR@example.com,+1-8682360719,Inquiry,Issue description for order Q1TAOI0TF8,Medium,Closed,Representative_K61ZU,Resolution for order Q1TAOI0TF8,2023-12-15,2023-12-10,2023-12-30,3,Pending,Location_53YLO,B9R03WSD,Chat,Level 1,3,Team_6ZD
SVSZQHP4,5B4G8JQK,Customer_W80FJ,2EQL0@example.com,+1-1735809307,Inquiry,Issue description for order XYC7ZTKRM5,High,In Progress,Representative_W8TTQ,Resolution for order XYC7ZTKRM5,2023-12-20,2023-12-20,2023-12-30,3,Pending,Location_A4XLU,HSMI01D8,Email,Level 2,2,Team_Y8O
0ITTONJ6,41XY6HFH,Customer_HW62I,YBRO2@example.com,+1-9814278423,Refund,Issue description for order 16IFKDRN5G,Low,Closed,Representative_ZHLH0,Resolution for order 16IFKDRN5G,2023-12-10,2023-12-01,2023-12-30,5,Pending,Location_ZY9HD,D75LHKXK,Phone,Level 3,4,Team_07S
CP4VQM8Q,QA2E4UWW,Customer_RLJ2E,S4C4P@example.com,+1-4111664300,Refund,Issue description for order FY3PRIJMVI,High,Closed,Representative_192WA,Resolution for order FY3PRIJMVI,2023-12-15,2023-12-10,2023-12-30,3,Completed,Location_SMU6V,KDG3KLHG,Phone,Level 3,3,Team_0K6
Y5PNC3LA,IL2PRW2I,Customer_8OL6E,4PS64@example.com,+1-6664396440,Inquiry,Issue description for order LXNYEE7ECH,Low,Open,Representative_2IDUX,Resolution for order LXNYEE7ECH,2023-12-20,2023-12-10,2023-12-10,5,Completed,Location_UJ4FN,79C480RO,Chat,Level 3,5,Team_I0Z
QG11GX87,YJGAC8TW,Customer_BZ9JB,72ET2@example.com,+1-2056422130,Refund,Issue description for order HRPM0J7GRD,Medium,Open,Representative_X7EIN,Resolution for order HRPM0J7GRD,2023-12-10,2023-12-01,2023-12-10,5,Pending,Location_P7OX3,4XMHO0II,Chat,Level 1,1,Team_2BF
ALV3MAV2,3XT8WGBW,Customer_C8HL9,W3BG3@example.com,+1-3828285504,Refund,Issue description for order A7R2NT6HQ6,Low,Open,Representative_V19Y7,Resolution for order A7R2NT6HQ6,2023-12-15,2023-12-10,2023-12-10,5,Pending,Location_J4HFB,RCNOE2YW,Phone,Level 3,10,Team_H8V
40AIMRYN,1NOKZQ0M,Customer_LZ69F,8HPUP@example.com,+1-7791465009,Complaint,Issue description for order IZPCH0KCIS,High,Closed,Representative_4FDDS,Resolution for order IZPCH0KCIS,2023-12-15,2023-12-01,2023-12-10,4,Pending,Location_NG3AO,DZDD4XQT,Chat,Level 3,7,Team_XY3
BQBRR46C,SZTUKWZP,Customer_SRO7P,I8ENO@example.com,+1-7650318541,Feedback,Issue description for order YWN88W7UYU,Medium,Open,Representative_SY3A2,Resolution for order YWN88W7UYU,2023-12-10,2023-12-01,2023-12-30,2,Completed,Location_RVFR6,FA332X0I,Phone,Level 3,8,Team_CP8
VNUPO658,NRQPTOTK,Customer_IHLKQ,HAOMD@example.com,+1-3374224952,Refund,Issue description for order P1LBX1YAYP,Medium,Open,Representative_8ZWDF,Resolution for order P1LBX1YAYP,2023-12-10,2023-12-01,2023-12-10,2,Completed,Location_XMG0Y,YXFH0OOP,Chat,Level 1,2,Team_VCQ
3KKLTV2C,J0II2WVY,Customer_O7LN3,VVRJY@example.com,+1-7444528475,Complaint,Issue description for order XGDHCP8GND,Medium,Closed,Representative_FCYY7,Resolution for order XGDHCP8GND,2023-12-20,2023-12-20,2023-12-30,3,Completed,Location_Q9MMK,ENUQ25LI,Email,Level 1,9,Team_FC9
D70VKBU8,PFUM3CEU,Customer_DP1QK,6SY5G@example.com,+1-1143314573,Feedback,Issue description for order A8LN58BZN4,High,In Progress,Representative_U0TT7,Resolution for order A8LN58BZN4,2023-12-20,2023-12-01,2023-12-30,4,Completed,Location_440MM,6U0YHH5G,Phone,Level 3,8,Team_SPQ
S9O49OJA,K9DQ3I8E,Customer_R8N5D,Z667Q@example.com,+1-2520192058,Inquiry,Issue description for order 6YX0PBBRJL,High,Closed,Representative_JXS9O,Resolution for order 6YX0PBBRJL,2023-12-10,2023-12-10,2023-12-30,3,Pending,Location_DKUS4,C681OSHQ,Phone,Level 2,1,Team_VTA
YLGZI53Y,91WN4X5N,Customer_3M8OT,SNOW0@example.com,+1-1145181296,Refund,Issue description for order XZGGSIR3GE,Medium,Closed,Representative_AF3LX,Resolution for order XZGGSIR3GE,2023-12-15,2023-12-10,2023-12-30,5,Completed,Location_GZ7P5,4S4IPIC2,Chat,Level 2,8,Team_D8G
U54RDZ0P,GD6BE221,Customer_5LM63,1KX7Y@example.com,+1-6865217871,Complaint,Issue description for order L534IWLBLE,High,Open,Representative_U5PJR,Resolution for order L534IWLBLE,2023-12-10,2023-12-10,2023-12-25,2,Completed,Location_S9VIL,9RTII4OZ,Phone,Level 3,9,Team_CTA
X3ASZ8QC,NV8O73JH,Customer_GXCZ5,WJFAV@example.com,+1-2074494549,Inquiry,Issue description for order KLLTX3WFX4,High,Closed,Representative_HWLR4,Resolution for order KLLTX3WFX4,2023-12-10,2023-12-20,2023-12-25,4,Pending,Location_K3XA5,NG0BWV5E,Chat,Level 3,10,Team_6YR
Z0G53DEZ,J94C6KF1,Customer_SUU58,C7JTI@example.com,+1-3320859650,Feedback,Issue description for order 8T3DR3L9HH,Low,Open,Representative_BYA42,Resolution for order 8T3DR3L9HH,2023-12-15,2023-12-20,2023-12-25,5,Completed,Location_WUGJC,EI97HGKL,Phone,Level 3,3,Team_SZN
