Order ID,Tracking ID,Shipment Mode,Shipping Address,Customer Email,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Tracking URL,Product ID,Return Status,Estimated Delivery Date,Delivery Time Window,Shipping Carrier,Customs Clearance Status,Tracking Events,Shipment Cost
ZHQ052OG47,O5O8X9FN,Sea,"DFNDAWU1LI Street, City, Country",KJ6Y4@example.com,2023-12-10,452.68,Product_MOM1R,In Transit,891.94,www.example.com/JLH0S,73KAUFNK,Not Returned,2023-12-20,12:00 - 13:00,UPS,Cleared,Event_MQFMX,47.85
0H12CMRANR,L31GQ3VJ,Land,"0G9USF30J9 Street, City, Country",QPLD3@example.com,2023-12-10,232.93,Product_D9UCW,Delivered,765.05,www.example.com/E86PJ,TGCLKWNZ,Returned,2023-12-15,9:00 - 14:00,FedEx,Pending,Event_P09QQ,23.92
D1X9TGWAKN,HE7OIEMF,Sea,"AJOZ2BMD71 Street, City, Country",WCQMT@example.com,2023-12-15,206.46,Product_EXHH8,Shipped,73.9,www.example.com/327VK,TCGDQ9MM,Not Returned,2023-12-10,12:00 - 17:00,UPS,Pending,Event_UJA0T,36.21
J77DMG3UC3,OUMHKYQK,Sea,"UL1T2CJNM7 Street, City, Country",28R7T@example.com,2023-12-10,435.55,Product_XNOYQ,Delivered,112.83,www.example.com/55C8Z,6ZJQ1R6Z,Not Returned,2023-12-10,10:00 - 16:00,DHL,Cleared,Event_8JO4D,38.07
G3R4TZOEIT,GDASHZE6,Land,"TADKMW2XIP Street, City, Country",WWBEA@example.com,2023-12-20,346.09,Product_V7CPE,Delivered,464.48,www.example.com/CY0PL,PEQFCI9E,Not Returned,2023-12-10,8:00 - 13:00,FedEx,Cleared,Event_0D385,41.96
FOE0QG1R94,HLE83VNG,Sea,"A1U9QKYF1B Street, City, Country",N9ATE@example.com,2023-12-20,489.37,Product_0BN17,Delivered,761.48,www.example.com/77RJ9,UUX5D34Y,Not Returned,2023-12-10,10:00 - 12:00,FedEx,Pending,Event_Q6EG9,48.83
7K2LHHGH3O,DUCK7LT8,Air,"6KBDEJXRPI Street, City, Country",D2V98@example.com,2023-12-20,401.77,Product_K6MI1,Shipped,237.85,www.example.com/G9QM6,G6TB3GZZ,Returned,2023-12-20,12:00 - 16:00,DHL,Cleared,Event_2OLZR,17.05
WPHI1KWQYK,AAFBY7PE,Land,"P3PPWMO7UM Street, City, Country",6IW5G@example.com,2023-12-10,303.41,Product_AF8NU,In Transit,392.47,www.example.com/FPBVD,W3S42F3D,Returned,2023-12-15,8:00 - 16:00,FedEx,Cleared,Event_QDP3S,44.42
6JEUCKEBUD,B7GN26E7,Sea,"Y7V00YQV1U Street, City, Country",IO64E@example.com,2023-12-15,322.62,Product_Z43WP,Delivered,86.75,www.example.com/UKXOF,BS07W41P,Not Returned,2023-12-15,12:00 - 15:00,UPS,Pending,Event_EVYQ6,48.7
MVJBF5TYV1,96A661SG,Land,"UYNK6MCKMA Street, City, Country",NFA1Y@example.com,2023-12-15,298.58,Product_45RR3,Delivered,912.2,www.example.com/686HR,DTT4ILFC,Not Returned,2023-12-20,11:00 - 13:00,UPS,Pending,Event_GYD8O,15.21
ME4IFEMDBT,5D5CJB58,Air,"SZ7K8V1B8W Street, City, Country",KUOCV@example.com,2023-12-10,456.32,Product_5Y0TI,Shipped,446.77,www.example.com/SNE09,XC9YCEOF,Returned,2023-12-10,11:00 - 13:00,FedEx,Cleared,Event_98KQM,17.38
GJV7ZDGRCG,67GHP9N7,Air,"M81TDO6VL0 Street, City, Country",8J5IM@example.com,2023-12-20,418.34,Product_ZGEBI,Delivered,101.85,www.example.com/SMGXJ,7JRR48GM,Not Returned,2023-12-15,10:00 - 12:00,DHL,Cleared,Event_UCB2K,48.35
NISKT31SJV,DJQ2AY8A,Land,"25NIOPJ06V Street, City, Country",XGALY@example.com,2023-12-10,155.26,Product_HHY0U,Shipped,874.68,www.example.com/LSPPR,2R6HD0ZJ,Not Returned,2023-12-15,8:00 - 14:00,UPS,Pending,Event_6LBLQ,41.6
JBAFQRN9TT,2HSYZXBR,Air,"1G9RNHCDOF Street, City, Country",1D76X@example.com,2023-12-20,446.91,Product_RISUH,Shipped,877.99,www.example.com/MMLHE,10ASH4M5,Returned,2023-12-10,10:00 - 16:00,FedEx,Cleared,Event_47ESB,13.38
JI8CS3V13G,JYAKI0MF,Sea,"U46I0ZIEBH Street, City, Country",ZJ6Y0@example.com,2023-12-10,126.93,Product_S790N,In Transit,333.61,www.example.com/RA67U,KZM4XFIC,Returned,2023-12-10,10:00 - 17:00,DHL,Cleared,Event_5KZXG,16.64
UXFWW7RJNT,YRG8Q6NB,Air,"U6YXKP18ZL Street, City, Country",KMKKD@example.com,2023-12-10,419.58,Product_BH5J8,Shipped,758.32,www.example.com/ZVZNN,CT5T9HKG,Returned,2023-12-20,11:00 - 15:00,DHL,Pending,Event_3WH49,19.57
54JR25A7XF,MN0IJBM9,Air,"5PMU9RFK6L Street, City, Country",Y154O@example.com,2023-12-20,437.47,Product_5F9RQ,Delivered,818.5,www.example.com/F8W1S,KW6N06BF,Not Returned,2023-12-15,9:00 - 17:00,DHL,Pending,Event_R2SSU,16.24
8ANKH7F1MF,TNOPPI3R,Land,"7ZJGFGS0RZ Street, City, Country",F9LHZ@example.com,2023-12-10,101.09,Product_113JP,Delivered,653.07,www.example.com/WOOWW,ICHGP54H,Not Returned,2023-12-10,9:00 - 13:00,DHL,Cleared,Event_HTKDX,25.57
2N2RGQBE8P,S2IPBFLU,Sea,"NVDVJNHUJR Street, City, Country",5570A@example.com,2023-12-10,451.87,Product_3LC9G,Delivered,759.21,www.example.com/M45WE,YNLO44CW,Not Returned,2023-12-15,12:00 - 14:00,UPS,Pending,Event_Q4LEG,46.27
DXDIL9NR7L,VJUXFD2M,Sea,"0EAXZ9TKMJ Street, City, Country",1WP56@example.com,2023-12-15,266.0,Product_SJ541,In Transit,625.86,www.example.com/8H8L0,INFSPANH,Not Returned,2023-12-10,9:00 - 14:00,UPS,Pending,Event_BOEZR,42.29
FO234UXRQE,1WVPE4GA,Land,"CP7RWNIW49 Street, City, Country",F3FUJ@example.com,2023-12-15,445.04,Product_4VD0F,In Transit,123.14,www.example.com/SCV9B,JVW0UD58,Returned,2023-12-20,11:00 - 13:00,UPS,Pending,Event_Q6943,47.91
IE89JW2Z93,2RJ30S5P,Land,"MN40A2OFQU Street, City, Country",SBANN@example.com,2023-12-10,456.17,Product_ZNP3T,In Transit,873.98,www.example.com/FNDY7,2RC0HRTJ,Not Returned,2023-12-20,11:00 - 16:00,FedEx,Pending,Event_APZCB,12.46
JVUZJTJ783,0V1NHY98,Sea,"Q2E2XR792H Street, City, Country",E3E9I@example.com,2023-12-15,395.78,Product_OGK64,Shipped,56.54,www.example.com/HA3X4,OIY4QECU,Not Returned,2023-12-20,12:00 - 12:00,DHL,Cleared,Event_ZL5Z1,29.52
0FOGTW7SVT,Z4RVMWMY,Sea,"0VFSZCM5A6 Street, City, Country",J11QS@example.com,2023-12-10,101.24,Product_YOFGC,Shipped,880.23,www.example.com/28S6B,CEY1GXY5,Not Returned,2023-12-20,12:00 - 12:00,DHL,Pending,Event_26G6X,39.42
3AUFGZ0KZY,H6EYOVOP,Land,"0U5OKXSUHA Street, City, Country",5K7UJ@example.com,2023-12-20,382.55,Product_YG5SO,In Transit,328.83,www.example.com/WJ0IA,8867D9I6,Not Returned,2023-12-20,11:00 - 15:00,UPS,Cleared,Event_HO9KM,33.03
4IPI8T79LU,12YL7WUV,Land,"UCVGB513VL Street, City, Country",LS7GU@example.com,2023-12-15,241.57,Product_TJOD5,Shipped,333.64,www.example.com/J9V65,LP70I88O,Returned,2023-12-20,9:00 - 15:00,DHL,Cleared,Event_H2JGF,46.6
XY7SV4P7JB,URUAQN2U,Sea,"11WZPMU6K5 Street, City, Country",A63X3@example.com,2023-12-20,220.25,Product_ANEFC,Shipped,495.64,www.example.com/2OJ9Y,UN62Y8UL,Not Returned,2023-12-10,11:00 - 13:00,FedEx,Pending,Event_926KJ,17.77
1ER5O6SBVL,Q7KZQVG3,Air,"IOLK8BX1DA Street, City, Country",OTQCL@example.com,2023-12-10,348.83,Product_7OIVN,In Transit,398.99,www.example.com/EZOJO,HC7O98KC,Returned,2023-12-10,12:00 - 16:00,FedEx,Pending,Event_2MTUL,48.5
8LW7WMUCB7,8EQ0F33W,Sea,"X1DOZFROGB Street, City, Country",ROJ0C@example.com,2023-12-10,240.61,Product_TCHB9,Shipped,622.16,www.example.com/XWES7,4B7AAU2F,Returned,2023-12-10,8:00 - 14:00,UPS,Pending,Event_XO86H,47.19
U425F6P1ZK,74PWR1KO,Land,"377D6DB5FK Street, City, Country",K10BK@example.com,2023-12-10,475.79,Product_1P9VM,Shipped,665.81,www.example.com/352ON,21SVLKPA,Returned,2023-12-15,12:00 - 17:00,DHL,Cleared,Event_O6NAL,46.12
PI3WE7OUP1,K6Y3S6ZX,Air,"SLJ9NMB5LH Street, City, Country",R2TW2@example.com,2023-12-20,305.06,Product_FB8VK,Shipped,854.79,www.example.com/2SYD9,OYQGKWM4,Not Returned,2023-12-20,12:00 - 15:00,DHL,Cleared,Event_A3BUQ,21.85
T0CMXT2Z66,SDYQOJ4Z,Land,"BTWGS9903Q Street, City, Country",3WZKQ@example.com,2023-12-20,58.44,Product_HOSZL,In Transit,206.07,www.example.com/GQ2MO,HXJEP09J,Not Returned,2023-12-10,12:00 - 12:00,UPS,Pending,Event_DMO4K,30.26
2PT0OPEHRS,RXEE7TP5,Sea,"HS9QQCI6MH Street, City, Country",L49N1@example.com,2023-12-15,468.21,Product_G0O84,Delivered,215.4,www.example.com/R7XXL,EA6SS473,Returned,2023-12-10,11:00 - 16:00,UPS,Cleared,Event_A1I5N,39.3
GG5FEBSHTX,GLE5HUYA,Land,"J5ORGUPMTF Street, City, Country",EH35D@example.com,2023-12-15,458.68,Product_AM2XQ,In Transit,205.01,www.example.com/RC82N,4MJ1RKTI,Not Returned,2023-12-10,8:00 - 17:00,UPS,Pending,Event_P95SL,45.68
80DGPN4BVW,Z8SNAD5B,Sea,"FW2W3AGX7U Street, City, Country",6IMOU@example.com,2023-12-10,317.95,Product_73W4O,Delivered,202.48,www.example.com/L1OHT,ALYRKVWE,Returned,2023-12-10,9:00 - 13:00,DHL,Cleared,Event_KVNBK,46.61
XE4CE2ZO4Y,P23ZCMZX,Sea,"S21S480NPI Street, City, Country",U9AH6@example.com,2023-12-15,207.22,Product_9JS99,Shipped,672.2,www.example.com/NTNN8,49QUEJXW,Returned,2023-12-10,9:00 - 16:00,FedEx,Pending,Event_TV0XB,20.01
0YC7TIUVQ4,TTOM2C1J,Sea,"9IRX2T1BLK Street, City, Country",SMA1J@example.com,2023-12-20,329.4,Product_QMA5Y,Delivered,778.33,www.example.com/JTUX6,ZDVWM4J4,Returned,2023-12-20,10:00 - 12:00,UPS,Cleared,Event_TVHQ5,33.8
LHBSPN0OXP,FE90K9HV,Air,"3Y9XQ93KDH Street, City, Country",FONV5@example.com,2023-12-20,139.46,Product_OYR35,Shipped,295.07,www.example.com/KKLT5,2MFIMAPF,Returned,2023-12-15,8:00 - 17:00,FedEx,Cleared,Event_RG1IA,19.77
NRIHD244AX,A1NTVHSY,Air,"CGGIPP3LR1 Street, City, Country",DJC0L@example.com,2023-12-10,109.03,Product_XPKGH,Delivered,208.75,www.example.com/5TMMS,IYNEGSXX,Not Returned,2023-12-10,10:00 - 15:00,DHL,Pending,Event_3KST6,25.82
59ODP4N4JX,CY91WC0O,Land,"YWA6R11RL7 Street, City, Country",7D91V@example.com,2023-12-15,101.55,Product_BR4O1,Delivered,69.02,www.example.com/0L2E7,BZ00NP1U,Not Returned,2023-12-20,8:00 - 15:00,FedEx,Pending,Event_UTPK6,43.77
NPK53TZXUU,UC4AVQMA,Sea,"BXYCW1KDC2 Street, City, Country",331QP@example.com,2023-12-10,179.76,Product_R0NMB,Shipped,726.06,www.example.com/4KT3P,WGF671K7,Returned,2023-12-20,8:00 - 15:00,DHL,Pending,Event_VY2QJ,23.1
KS4YEPZVO4,A6DJT3PO,Air,"O5BAEIYPK9 Street, City, Country",ZFL0U@example.com,2023-12-10,166.86,Product_1IXE6,In Transit,520.61,www.example.com/GDF1V,O1YX9XT9,Not Returned,2023-12-10,10:00 - 12:00,DHL,Pending,Event_LYKJQ,36.78
9V1D46SI8H,IG317PHC,Sea,"WF8DNOA0RK Street, City, Country",XU3QQ@example.com,2023-12-15,385.07,Product_H0OYW,Delivered,472.77,www.example.com/8G7V2,8BPACM0J,Returned,2023-12-15,8:00 - 13:00,DHL,Cleared,Event_9C5TI,27.01
C5CXG2SGIF,RNXGHSWU,Air,"RP3HMRZDDN Street, City, Country",6808S@example.com,2023-12-20,238.83,Product_OC943,In Transit,332.17,www.example.com/EY4FP,FR3Y42GN,Not Returned,2023-12-20,12:00 - 14:00,FedEx,Pending,Event_VI2QC,30.24
5QTR5BHOS6,AN6N5G6G,Air,"05JII1SUUN Street, City, Country",8CR3L@example.com,2023-12-15,235.59,Product_0BDWQ,Shipped,97.62,www.example.com/NLF00,6I266XAP,Not Returned,2023-12-20,12:00 - 16:00,FedEx,Cleared,Event_EWK81,29.78
E0O5LI6LLN,8FSL6Y93,Land,"QQMJTUQIZY Street, City, Country",RPSV5@example.com,2023-12-15,286.09,Product_GWHOI,Shipped,238.49,www.example.com/QL7IT,NOH0H22T,Not Returned,2023-12-20,11:00 - 13:00,UPS,Cleared,Event_VKXME,41.42
EWPE5RRN7C,5ZCRQIQD,Sea,"QWB2BFYCP2 Street, City, Country",3106E@example.com,2023-12-10,440.71,Product_0H2RR,In Transit,960.25,www.example.com/2NFBW,Q2J9NDLT,Not Returned,2023-12-15,11:00 - 14:00,DHL,Cleared,Event_F159T,47.88
CYN4HEJH77,0TKCDGT9,Air,"3NVMQ2VKNB Street, City, Country",K1DR7@example.com,2023-12-15,318.44,Product_ALR71,In Transit,428.07,www.example.com/W5TF4,UOQYP2CA,Not Returned,2023-12-15,11:00 - 15:00,DHL,Pending,Event_NR2JJ,22.27
MZFP38M3MP,RT92EN0U,Sea,"B4FUBZKV9R Street, City, Country",GSUNY@example.com,2023-12-15,417.73,Product_HKLCP,In Transit,368.97,www.example.com/XUZ3U,AHUPJ4F8,Returned,2023-12-20,10:00 - 14:00,DHL,Pending,Event_3PSRN,27.03
4GBIY53K8F,JH5YBD3C,Sea,"UQ5FNEH3BK Street, City, Country",ATQF6@example.com,2023-12-20,227.84,Product_MK9D6,Delivered,50.69,www.example.com/XNUQZ,KM1RUTRR,Returned,2023-12-10,11:00 - 16:00,DHL,Pending,Event_K47CC,11.27
QMBN4W4R7P,HIBNMZ5Q,Sea,"LR9M72KXAT Street, City, Country",2WER9@example.com,2023-12-10,452.96,Product_CP41D,In Transit,299.68,www.example.com/U3WZW,DIANOT87,Not Returned,2023-12-15,10:00 - 16:00,FedEx,Cleared,Event_GK4J0,48.12
FDFBKZAW7U,NZ7JC4Q2,Land,"NU43NU9GR0 Street, City, Country",T5NU6@example.com,2023-12-15,452.59,Product_G9SDT,Shipped,145.25,www.example.com/GYAHV,I8D0XXG7,Not Returned,2023-12-20,12:00 - 12:00,UPS,Pending,Event_WI4J8,39.09
YF0DBTR1XW,617T1XT8,Land,"U9K4WRX35J Street, City, Country",BT1MZ@example.com,2023-12-10,85.51,Product_UZ3WE,Delivered,632.59,www.example.com/JH809,R9HJ9OG3,Not Returned,2023-12-10,10:00 - 17:00,UPS,Cleared,Event_64NAB,30.69
0HSMGN894K,C7ID2HXL,Air,"UXUV2T38CO Street, City, Country",Y1G0S@example.com,2023-12-10,425.48,Product_RX3TR,Delivered,52.94,www.example.com/YBWVW,DKEFLOIG,Returned,2023-12-20,12:00 - 12:00,FedEx,Cleared,Event_PT1MH,28.81
QRG56YVUMC,Q9RYJM42,Land,"UV2PXIDE42 Street, City, Country",IY2ZL@example.com,2023-12-15,124.88,Product_QHUX1,In Transit,769.69,www.example.com/COHGG,74NQJK9U,Not Returned,2023-12-20,8:00 - 13:00,DHL,Cleared,Event_EJG84,20.71
TST666OODX,H1ZI211C,Land,"BM7PR31LTJ Street, City, Country",GFY4D@example.com,2023-12-10,404.67,Product_7TAT5,Shipped,799.54,www.example.com/QBOCW,TM2QZS07,Returned,2023-12-15,11:00 - 17:00,UPS,Pending,Event_S9J7I,43.87
GPSCVLGEHK,VYEDKX9V,Air,"7YDV5RPGQK Street, City, Country",RF20D@example.com,2023-12-20,284.64,Product_I9785,In Transit,68.98,www.example.com/J215T,MQGI0464,Not Returned,2023-12-10,10:00 - 14:00,DHL,Cleared,Event_SSTNX,48.47
3ECCC9HHFU,UX8G1DO2,Land,"0JVZZZINOY Street, City, Country",S5D0A@example.com,2023-12-10,411.05,Product_B4L9B,Shipped,634.19,www.example.com/XTAGS,20N83QLA,Returned,2023-12-10,12:00 - 13:00,DHL,Cleared,Event_QCYTB,34.08
7KH8HTMS2A,VHTC2WMA,Air,"R6W59RSD6Y Street, City, Country",EC5UN@example.com,2023-12-10,467.73,Product_9RQA5,In Transit,278.69,www.example.com/4DO10,9H5OYHXV,Not Returned,2023-12-20,11:00 - 16:00,UPS,Cleared,Event_Q2NCI,43.72
EULJOK519X,EPGCXJ9E,Air,"6P1X0F11G0 Street, City, Country",QJQYW@example.com,2023-12-20,104.27,Product_0OKQS,Shipped,52.05,www.example.com/8434S,EPF86ZHO,Returned,2023-12-10,12:00 - 12:00,UPS,Pending,Event_222U4,21.27
K7RX802PIJ,JP3P6981,Air,"H8QHPMQ86E Street, City, Country",1MAWT@example.com,2023-12-15,455.59,Product_6QV1C,Shipped,353.34,www.example.com/0CAE2,4IEY3WEK,Not Returned,2023-12-15,8:00 - 16:00,UPS,Cleared,Event_SQCST,17.7
YVA5OWF5T4,A191G8H3,Land,"9LCV1X1TTE Street, City, Country",2C5C0@example.com,2023-12-15,437.65,Product_L3LS2,Shipped,719.09,www.example.com/OJ2ZV,VLIC98KV,Not Returned,2023-12-20,9:00 - 13:00,FedEx,Pending,Event_VED0W,24.81
BH88XYA6PU,N5B0MLJK,Land,"GGTXUWFH6Z Street, City, Country",5NBOT@example.com,2023-12-20,146.01,Product_HI3C6,Delivered,675.72,www.example.com/YHOO6,FMFMCMUH,Not Returned,2023-12-10,12:00 - 15:00,FedEx,Cleared,Event_SHR5P,47.43
OXJYE9X4MA,33JQ4TDH,Air,"3QHPD9J1D8 Street, City, Country",C9UJ5@example.com,2023-12-15,142.04,Product_P5NXC,Shipped,185.83,www.example.com/UFKA9,PAPH7SQ3,Returned,2023-12-20,10:00 - 12:00,FedEx,Cleared,Event_OT521,42.09
JV8QJ5SNLV,PBQFQMWO,Land,"7O3VY34HKI Street, City, Country",HFK2A@example.com,2023-12-15,413.24,Product_V774I,In Transit,738.23,www.example.com/NEW7Y,D1M54H9K,Returned,2023-12-20,8:00 - 17:00,UPS,Pending,Event_HS020,33.99
MX76GMT33S,A0QACKNI,Air,"DFB93B2NYX Street, City, Country",I2OW5@example.com,2023-12-10,459.72,Product_R9TK8,Delivered,658.08,www.example.com/E4L99,JONG1PMW,Not Returned,2023-12-10,9:00 - 16:00,UPS,Pending,Event_7DCXA,23.76
Y5SSXAVZYG,8M5EDV74,Air,"LAY9HXOGSA Street, City, Country",FUHW5@example.com,2023-12-10,376.26,Product_FSP0B,Shipped,277.72,www.example.com/SWFTX,ZO7H4C5D,Returned,2023-12-20,11:00 - 13:00,UPS,Cleared,Event_TGJHM,47.89
BSJAVRR71D,PBMW14PU,Land,"QTWBFGYQN8 Street, City, Country",REHVU@example.com,2023-12-15,456.2,Product_LSZA1,Shipped,509.3,www.example.com/FUYC9,845GS64O,Returned,2023-12-20,12:00 - 17:00,UPS,Pending,Event_DC5K3,37.22
UKJ82EYROB,E6KGN4LR,Sea,"49IJFOZHPH Street, City, Country",112OL@example.com,2023-12-20,215.94,Product_OX5Y2,Shipped,664.79,www.example.com/1UR35,QOANU6I7,Returned,2023-12-15,12:00 - 15:00,DHL,Pending,Event_4N55Y,48.61
5E38KEI3UC,3MDJX5HJ,Sea,"0UOFOO410T Street, City, Country",TO7D8@example.com,2023-12-20,234.93,Product_O602F,Shipped,969.06,www.example.com/B5876,KVB0ZVNE,Returned,2023-12-15,10:00 - 15:00,UPS,Cleared,Event_PHVW2,32.5
0IBYSXWGYA,2JU2HFH8,Sea,"V7N2NWAKNZ Street, City, Country",RXJJZ@example.com,2023-12-15,402.65,Product_K16TB,In Transit,720.67,www.example.com/CAANX,L4HWW8WH,Returned,2023-12-15,9:00 - 17:00,FedEx,Cleared,Event_4GY1O,19.43
WME84V6OM4,56YLK7PD,Land,"L8PZDORLXA Street, City, Country",LYOZ3@example.com,2023-12-15,485.79,Product_RQUU6,In Transit,880.94,www.example.com/C1YGI,DO3FP4VB,Not Returned,2023-12-15,12:00 - 13:00,DHL,Cleared,Event_0F237,33.95
C2HPYSE8O4,7ML57YPR,Air,"T5HK0GYMG1 Street, City, Country",H43W4@example.com,2023-12-20,355.96,Product_0RF4Q,In Transit,809.12,www.example.com/PC6QW,FPS18RVT,Returned,2023-12-15,8:00 - 16:00,FedEx,Pending,Event_PRL9E,25.1
8J0TFQ6KSJ,IF0ZY4JG,Land,"SQVB3UHP5H Street, City, Country",PLNNV@example.com,2023-12-15,427.44,Product_ACESV,Delivered,229.49,www.example.com/UDLPJ,U5MBO1W1,Returned,2023-12-10,8:00 - 12:00,DHL,Cleared,Event_ND7ED,46.25
5X36AZS2HT,BE5RY0PB,Sea,"E1L79E8NPH Street, City, Country",VTXOQ@example.com,2023-12-15,67.19,Product_FGUM7,In Transit,531.11,www.example.com/2IL3D,F0L2VFXK,Returned,2023-12-15,11:00 - 14:00,UPS,Pending,Event_CPEOA,16.8
CZSI92N29A,KM6LVZDZ,Air,"D3H1P814J1 Street, City, Country",K0SHC@example.com,2023-12-20,95.45,Product_0UAP5,Shipped,196.42,www.example.com/DK3O6,37OVXRCM,Returned,2023-12-15,10:00 - 12:00,UPS,Cleared,Event_SG7SC,32.9
RJOF0F45K1,7ZRVOYT0,Sea,"ASYE90SOGX Street, City, Country",F38JG@example.com,2023-12-20,481.62,Product_XXOJ8,In Transit,907.68,www.example.com/V06FJ,X9GCKF15,Returned,2023-12-10,8:00 - 16:00,DHL,Cleared,Event_F5Q8Y,18.06
5H4FDGA523,CLMOEE9W,Air,"HPA3MYLIVT Street, City, Country",M2CB0@example.com,2023-12-10,377.91,Product_KK3IZ,Delivered,949.26,www.example.com/2XFKQ,R7QJ1IMC,Returned,2023-12-15,11:00 - 17:00,UPS,Pending,Event_O8PZH,26.43
JRZFO2ZTE3,RACA0PGR,Sea,"IV5UW6KHIE Street, City, Country",PW4WO@example.com,2023-12-20,146.83,Product_GPP6V,In Transit,582.67,www.example.com/UIAB1,HD00PJD0,Not Returned,2023-12-15,8:00 - 12:00,FedEx,Pending,Event_OXDYF,27.04
RLD58GD8TE,25JBAO05,Sea,"MCXO2DED4W Street, City, Country",DC5GD@example.com,2023-12-15,351.2,Product_MA0W5,In Transit,775.45,www.example.com/D31GG,BH1DUJ63,Returned,2023-12-15,9:00 - 12:00,DHL,Pending,Event_IASN0,37.14
CB4Q5TIWZE,WJTTZDYJ,Sea,"58QXH4MQSS Street, City, Country",QF555@example.com,2023-12-10,227.67,Product_AY7WF,Shipped,793.02,www.example.com/LBFZE,58IRJMYK,Not Returned,2023-12-10,8:00 - 16:00,UPS,Pending,Event_3X9ST,24.99
J7J1GLG95G,J0V5AS7O,Land,"5174Y1T64Z Street, City, Country",V45NW@example.com,2023-12-15,119.05,Product_MDD5P,In Transit,622.49,www.example.com/A07JL,A2YKV5DB,Returned,2023-12-20,11:00 - 13:00,FedEx,Pending,Event_1B6DO,13.11
1D3UFNVEQ3,G1YW3W42,Sea,"VWCXN8Q2HO Street, City, Country",OEXRA@example.com,2023-12-10,311.42,Product_FG1QJ,Shipped,937.73,www.example.com/OV80K,E9Y9NIO7,Not Returned,2023-12-10,12:00 - 16:00,FedEx,Pending,Event_4AU61,29.58
ZQQ5WMIOQO,BY20PKZO,Land,"RPJ3LSQ2VT Street, City, Country",3H94X@example.com,2023-12-15,352.9,Product_OKD0O,Shipped,435.33,www.example.com/D726W,GVLH2T89,Not Returned,2023-12-15,12:00 - 16:00,DHL,Pending,Event_NFLXM,21.29
DM2MT8DVS2,POTOBQCK,Air,"KTBWJHWIWQ Street, City, Country",TUED8@example.com,2023-12-15,395.69,Product_MLIVE,In Transit,262.68,www.example.com/WU2TT,5AE8EY2T,Returned,2023-12-10,11:00 - 13:00,FedEx,Cleared,Event_HETDJ,22.1
F3U3TUAFIE,FS1R93S7,Land,"18LS6Y1PK8 Street, City, Country",LIMK4@example.com,2023-12-20,447.16,Product_2Y1XT,Shipped,592.85,www.example.com/L6XPK,GXKOQGXT,Returned,2023-12-10,9:00 - 17:00,UPS,Pending,Event_ULAZ1,37.39
JHTHXDG5RQ,QOVI4U6F,Land,"G0IU6XJM6K Street, City, Country",NJ6N2@example.com,2023-12-15,406.07,Product_FG09I,Delivered,252.1,www.example.com/9DC3E,00Z5OVI6,Returned,2023-12-20,10:00 - 13:00,FedEx,Pending,Event_O7DTV,22.28
9I46ST7NZA,QC9AHZYV,Sea,"RMKKPLYOAC Street, City, Country",WD9PY@example.com,2023-12-10,401.06,Product_XMBAZ,In Transit,540.04,www.example.com/THU1Q,EQD5P07K,Not Returned,2023-12-15,9:00 - 17:00,DHL,Cleared,Event_BB3VC,41.77
YR6JPW08OF,AUFMIFB4,Sea,"VTLQAZG36P Street, City, Country",6XB7M@example.com,2023-12-15,395.16,Product_NMEPK,Shipped,909.79,www.example.com/N896G,HWZU5ID5,Returned,2023-12-15,10:00 - 17:00,UPS,Pending,Event_LM53Q,31.63
UAUP0XIZ6B,ZOE5FJ4S,Sea,"XW895ZP5KD Street, City, Country",OP8HB@example.com,2023-12-15,407.3,Product_HI4KQ,Shipped,60.4,www.example.com/RP6YT,GBX1HMDB,Returned,2023-12-15,8:00 - 12:00,DHL,Pending,Event_T2UJ9,13.38
72IG9PTD0N,O45NU1T2,Sea,"96OG1SW0O2 Street, City, Country",FT0ZP@example.com,2023-12-20,387.31,Product_R7MZI,Shipped,711.25,www.example.com/YXEMR,PLLOBLYX,Returned,2023-12-10,12:00 - 12:00,DHL,Pending,Event_ZUY8C,14.89
V8EM4GRCGQ,6OH6S88S,Sea,"T2WIIACF4E Street, City, Country",VYG10@example.com,2023-12-10,486.3,Product_OK7AQ,Shipped,96.92,www.example.com/5QLHN,HO7145IZ,Not Returned,2023-12-10,11:00 - 14:00,UPS,Cleared,Event_Q28MY,48.9
0DEPBKYRM6,6WDDXX9C,Sea,"F0L8UCQX9W Street, City, Country",1NPWP@example.com,2023-12-20,61.1,Product_3ZS7Q,Shipped,438.8,www.example.com/TYZJP,ZVH59MNU,Returned,2023-12-15,11:00 - 17:00,DHL,Pending,Event_DDDFX,38.55
ZZQYC7J0KM,9OWITD29,Air,"V9OOUIR65P Street, City, Country",422AY@example.com,2023-12-20,286.48,Product_UV7TT,Shipped,451.2,www.example.com/WCV5U,5W2PY12A,Returned,2023-12-10,9:00 - 12:00,UPS,Cleared,Event_PTAKZ,34.16
8RSUGP9W0I,6QOFLP85,Land,"PEWF5WL62E Street, City, Country",ELASW@example.com,2023-12-20,66.05,Product_LUOJG,Shipped,833.96,www.example.com/2XGO8,O4I8MFY1,Not Returned,2023-12-15,11:00 - 14:00,UPS,Cleared,Event_7VK1V,17.37
QD77LWMXAV,REHBAW01,Land,"P1GQ3371B1 Street, City, Country",IHTWC@example.com,2023-12-15,313.18,Product_KLKJE,Delivered,107.93,www.example.com/NFNYH,4LHQUO3M,Returned,2023-12-20,12:00 - 17:00,DHL,Pending,Event_S4LG3,28.62
