Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Shipping Address,Payment Status,Order Total,Order Priority,Customer Rating,Product ID,Shipping Cost,Payment Method,Billing Address,Estimated Delivery Date,Tracking Status
T50LPLARMB,2023-12-01,Customer_OX4XU,Delivered,2023-12-10,Land,13.37,Product_TASW3,KH45X,Z9JYZ49X,"4LPNNCE9Q0 Street, City, Country",Unpaid,966.53,Low,1,K6VVHT7N,16.82,PayPal,"1RJPIBXG87 Street, City, Country",2023-12-20,Delivered
VULJ2EZR8K,2023-12-10,Customer_HIJWV,Delivered,2023-12-20,Sea,216.09,Product_MZABW,ZCATB,DTVHV4FY,"DP5NVNXIX4 Street, City, Country",Unpaid,476.41,Low,3,IA8C5ND2,14.18,Bank Transfer,"84R3ADCEF5 Street, City, Country",2023-12-10,Delivered
L6TQBR1JRM,2023-12-10,Customer_D6HCL,Processing,2023-12-15,Sea,314.21,Product_HBQJW,MBQOG,JMI2V4RC,"R5BJF5JKFF Street, City, Country",Unpaid,782.23,Low,3,2Q2D9BEI,37.71,PayPal,"92V6R0ZY01 Street, City, Country",2023-12-15,Out for Delivery
ECT86INMPP,2023-12-10,Customer_SUUCW,Delivered,2023-12-20,Land,102.08,Product_1O493,HB0JW,JENVQAGA,"9N1BW06LK7 Street, City, Country",Paid,756.48,Medium,4,6XH2NFFL,22.98,Credit Card,"EYBZEBY9K6 Street, City, Country",2023-12-15,Out for Delivery
96E67J1U16,2023-12-15,Customer_HIOZ0,Delivered,2023-12-15,Air,379.88,Product_YW6ZO,DIVSV,NOPG024N,"3PAB0RPHPY Street, City, Country",Paid,518.24,High,1,UVEGHGCA,48.75,Credit Card,"L9LVHOHC04 Street, City, Country",2023-12-10,In Transit
1KPP0GW14J,2023-12-01,Customer_NPA0J,Delivered,2023-12-10,Sea,139.77,Product_540YA,PM2ZO,OQRRJWSI,"64Z3CIA87P Street, City, Country",Paid,553.65,High,1,TBPJDT40,6.19,Bank Transfer,"GND5AHX2M5 Street, City, Country",2023-12-15,In Transit
PVFEW69P04,2023-12-01,Customer_4X4U1,Delivered,2023-12-10,Land,432.2,Product_M34R9,FGUGH,LIN0YPQ0,"GJ06UUL1BZ Street, City, Country",Paid,147.41,High,3,3BNSE4UD,11.23,PayPal,"4IXRNT8WWP Street, City, Country",2023-12-15,In Transit
EQFKZ0Z3XI,2023-12-15,Customer_HT7QF,Delivered,2023-12-10,Land,79.57,Product_L9V9U,C0CCZ,88H26Y59,"C4W581MOM3 Street, City, Country",Unpaid,559.08,High,1,QUTPIV0A,38.56,Bank Transfer,"QUAHS1C3MJ Street, City, Country",2023-12-10,Delivered
41S067UCBB,2023-12-10,Customer_66LB1,Shipped,2023-12-20,Sea,264.69,Product_D65C6,B97UM,95RW642Y,"W5AWOC70OS Street, City, Country",Unpaid,307.44,Low,1,93JMNSVX,32.14,Bank Transfer,"Z25QRQN5XI Street, City, Country",2023-12-20,Delivered
NJD6UOE9Y2,2023-12-01,Customer_6WFAJ,Shipped,2023-12-15,Sea,330.06,Product_LG3M3,COCLF,Y8EBE83H,"YLWY87WLBO Street, City, Country",Paid,664.07,Low,1,WIFXJWRS,14.46,PayPal,"AF4HNZU3BO Street, City, Country",2023-12-20,Out for Delivery
1N3T5CBIQ0,2023-12-15,Customer_BEQVA,Processing,2023-12-20,Sea,281.06,Product_XJRLS,5TOL5,B4THD9KM,"ELL07EIDAB Street, City, Country",Paid,389.53,Low,3,EYJIZOEW,48.17,Bank Transfer,"KDYP9TE8BM Street, City, Country",2023-12-20,In Transit
68FSEV9SGN,2023-12-10,Customer_5DBKS,Delivered,2023-12-10,Land,493.66,Product_AHWKA,LC7OC,DTBH9JJX,"EYHHM0PMDR Street, City, Country",Unpaid,741.94,High,4,ZRY3SQ1J,26.44,Credit Card,"I2L0ZBOAFS Street, City, Country",2023-12-20,Out for Delivery
V45ZRK2HK1,2023-12-01,Customer_MOJFI,Shipped,2023-12-15,Land,469.86,Product_Q0OLD,S0JRU,F0P1G5IU,"PQ2F8OVZLM Street, City, Country",Unpaid,309.31,High,5,RSJEEZN3,36.13,Credit Card,"84VIXIBIFL Street, City, Country",2023-12-10,Out for Delivery
7RU0DWR5E5,2023-12-01,Customer_FUCRO,Processing,2023-12-15,Air,368.6,Product_4SNNL,N1OA5,15F9F8TO,"GV9I2AA6NJ Street, City, Country",Paid,592.28,High,4,UH3KWVWU,22.54,PayPal,"LL7B78FFOY Street, City, Country",2023-12-15,Out for Delivery
RYNJGLSHCV,2023-12-10,Customer_02PXU,Shipped,2023-12-15,Air,58.35,Product_P7VTQ,7QY19,ES5CN4OD,"YKLGLW3NU9 Street, City, Country",Paid,339.46,Medium,3,ZFWGIVI2,43.25,Bank Transfer,"39BUORFZ5T Street, City, Country",2023-12-20,In Transit
1S73PUS97C,2023-12-15,Customer_MJ8OR,Shipped,2023-12-15,Land,136.83,Product_SETJA,IXXZM,SLW1764U,"ALLDD52HD8 Street, City, Country",Unpaid,719.86,High,5,UYIOMF2G,16.62,PayPal,"NO936MFO2S Street, City, Country",2023-12-20,Delivered
MHTU7BW8M1,2023-12-01,Customer_HYEF4,Processing,2023-12-15,Air,299.49,Product_UT5Q4,6SVB3,6GEX9JML,"MEPWD2PJYG Street, City, Country",Paid,549.53,Low,5,7C8GVEIS,6.11,Bank Transfer,"KV8CEHBS3F Street, City, Country",2023-12-15,In Transit
7DHYVDLQ8Z,2023-12-10,Customer_B9MON,Shipped,2023-12-15,Sea,72.78,Product_EZ3QT,BA66W,RKVP67WD,"S6X0FCPN6B Street, City, Country",Paid,278.42,Medium,5,OO207EJS,26.66,PayPal,"IJTGUA2EGA Street, City, Country",2023-12-15,Delivered
TERFGP5KOD,2023-12-15,Customer_5OQVU,Processing,2023-12-20,Sea,154.94,Product_8VE8B,GGZSH,SMKV7HRB,"8INQTX3Q91 Street, City, Country",Unpaid,767.1,Low,5,XYOLC419,28.98,PayPal,"KHMG07NTLJ Street, City, Country",2023-12-10,Delivered
E4IB1TMUF6,2023-12-10,Customer_TE3OV,Shipped,2023-12-10,Air,248.46,Product_B4S8X,H1924,V84YYQRT,"DKB0YNKRK0 Street, City, Country",Unpaid,542.1,High,5,C3JZQ569,33.49,Bank Transfer,"BVOOBETFT4 Street, City, Country",2023-12-10,Delivered
54PHZW4XTD,2023-12-10,Customer_HIS7B,Shipped,2023-12-15,Land,294.28,Product_00R2S,SU8VQ,KT5KXZLB,"RNT9KVCML8 Street, City, Country",Unpaid,739.85,Low,4,SCWWMSRX,36.84,Bank Transfer,"8CXFHG15R4 Street, City, Country",2023-12-10,In Transit
QHFLPYTBRL,2023-12-15,Customer_T3VAG,Delivered,2023-12-10,Air,231.64,Product_P8MXR,7ERNF,EG9MA9YT,"K3CJCTWENS Street, City, Country",Paid,987.6,High,5,R3YREI4C,17.73,Credit Card,"VPA7VR583B Street, City, Country",2023-12-20,Delivered
IAQKROEP0O,2023-12-15,Customer_4QJF8,Processing,2023-12-10,Land,181.46,Product_4LR01,0EDSY,8SYHPNBP,"UDF0ODXSHQ Street, City, Country",Unpaid,427.89,Medium,2,S1VJAI13,34.49,PayPal,"8KV1I627M3 Street, City, Country",2023-12-20,In Transit
P5GVN04T33,2023-12-01,Customer_EF3Z1,Delivered,2023-12-15,Land,375.24,Product_MB0GY,3ODS4,2BFFCIPU,"SMVMB5A8LO Street, City, Country",Unpaid,454.38,Medium,1,MQK2791A,20.05,PayPal,"5JK1735YKP Street, City, Country",2023-12-20,In Transit
QAYU0GLGDZ,2023-12-01,Customer_OLKWY,Delivered,2023-12-15,Air,24.0,Product_P0NNQ,JF15F,NRHQG5CK,"EMF1XKTFW4 Street, City, Country",Paid,127.34,Low,5,DSVR5SHV,41.24,Credit Card,"7R1RVVMF06 Street, City, Country",2023-12-15,Out for Delivery
Y1PXNZKQQX,2023-12-01,Customer_9NNJI,Delivered,2023-12-10,Sea,381.7,Product_DR8QP,TOQOO,YCCVV90Z,"9TLJN9K65Z Street, City, Country",Paid,266.42,Medium,4,K2U8IW8W,25.48,PayPal,"SAQUGG2PFH Street, City, Country",2023-12-20,In Transit
Z1Y5L9JLLX,2023-12-10,Customer_S64GB,Delivered,2023-12-15,Air,370.07,Product_3HS42,7HIJT,5PIINJYT,"RLF9I02XBX Street, City, Country",Unpaid,106.81,Medium,1,RU11MPGZ,27.95,Bank Transfer,"0QXULO576F Street, City, Country",2023-12-15,Out for Delivery
5S2TZFQJZF,2023-12-10,Customer_FQO7R,Processing,2023-12-15,Air,324.18,Product_I3ERC,VCZX1,POBUFJAY,"AU4XP7WV3V Street, City, Country",Paid,946.77,High,3,YTDG4AAJ,22.03,Bank Transfer,"NWZVW7FYH1 Street, City, Country",2023-12-20,In Transit
X2EIE3OKQW,2023-12-10,Customer_QGMDL,Processing,2023-12-15,Land,171.85,Product_MED8R,R6ZOR,S9HIQWO2,"A8V6I4R9U0 Street, City, Country",Unpaid,512.15,Medium,5,HLH1I0G3,31.79,PayPal,"D5JHEHJKWT Street, City, Country",2023-12-20,Out for Delivery
IYR2TW4JVQ,2023-12-01,Customer_M15AG,Processing,2023-12-20,Sea,474.81,Product_W8XFW,JYPNO,OYTF4WYI,"W81GY59TEI Street, City, Country",Paid,599.08,Medium,3,I3MTEWAF,29.62,Bank Transfer,"BUN1JWKCAJ Street, City, Country",2023-12-10,In Transit
BVI08TWLU1,2023-12-10,Customer_R27AJ,Processing,2023-12-10,Sea,256.44,Product_2TDGA,601U9,2TSMO6UT,"54LMUFV92H Street, City, Country",Unpaid,376.59,High,5,VFIWJ4X6,48.29,PayPal,"ME6NBCVHY2 Street, City, Country",2023-12-15,In Transit
9U6U9JO8V1,2023-12-15,Customer_UQ1HB,Processing,2023-12-10,Air,182.92,Product_WIHB2,C1MF2,T9CQ1B77,"D98QHHCA87 Street, City, Country",Paid,326.27,Medium,5,HTJ7L184,14.84,Bank Transfer,"IH72PGVRYV Street, City, Country",2023-12-20,In Transit
0Q6892X2ZV,2023-12-15,Customer_7FALJ,Shipped,2023-12-10,Air,48.15,Product_8COTM,LKD7D,HP2W5WVA,"XBWPJUXWB0 Street, City, Country",Paid,917.49,High,3,GABUIMKH,23.28,PayPal,"Q9W9CB86E5 Street, City, Country",2023-12-20,In Transit
3XUC9ZHYDR,2023-12-01,Customer_KGHYO,Processing,2023-12-10,Sea,416.18,Product_8DH3T,VIOEN,YKL5YQPO,"HVIBVOLFHQ Street, City, Country",Unpaid,373.95,Medium,3,XLKEYHS9,43.21,Bank Transfer,"5R28V9E8I1 Street, City, Country",2023-12-10,In Transit
29PW4DGXDC,2023-12-10,Customer_IWNVB,Delivered,2023-12-15,Sea,23.8,Product_R62EN,LXK99,6OUVEVYE,"X2CB3U0QWN Street, City, Country",Unpaid,865.72,High,4,445K8L5Y,38.73,Bank Transfer,"CJTM1JGS9K Street, City, Country",2023-12-20,Delivered
IFHLJMNECP,2023-12-10,Customer_MW86U,Delivered,2023-12-20,Air,456.27,Product_ZJOY6,NXDRS,R19LSLQQ,"SW1K5JMF9V Street, City, Country",Paid,93.78,Medium,2,TVO4L6CM,28.2,Bank Transfer,"6MXZ3A9WKS Street, City, Country",2023-12-15,Delivered
O0ZARDO8XA,2023-12-15,Customer_KTW3Z,Delivered,2023-12-20,Land,88.08,Product_612SN,4S1RC,U5LAE4D3,"T7I586RP72 Street, City, Country",Unpaid,320.06,High,3,KYL7ZJNO,16.84,Credit Card,"RAINMMZV8Q Street, City, Country",2023-12-15,Delivered
AKFDSI5FTL,2023-12-01,Customer_NDJ8A,Processing,2023-12-15,Sea,175.51,Product_GC3EM,T8P9Y,QYWEUA9D,"6HYK3ADYJ8 Street, City, Country",Unpaid,685.89,Low,2,L3C9L2SP,21.3,PayPal,"2OM4NF8H93 Street, City, Country",2023-12-15,In Transit
200GGCOBK8,2023-12-10,Customer_7Z0VN,Processing,2023-12-15,Sea,37.7,Product_82AVO,1REZI,8RWBKU19,"FT6Z5Z6G8S Street, City, Country",Unpaid,117.39,Low,5,N2RI09K1,45.89,Credit Card,"4TUWSU6KB4 Street, City, Country",2023-12-15,In Transit
29CAYHB8TC,2023-12-01,Customer_GVWRB,Processing,2023-12-10,Sea,464.91,Product_QHWZZ,XJH0W,0KQ0VWBN,"QH2Q0DVL58 Street, City, Country",Unpaid,616.49,Low,1,CBFJRC4X,19.38,PayPal,"WR1BW1WOO4 Street, City, Country",2023-12-20,In Transit
DB14NWQZQX,2023-12-10,Customer_AOGZQ,Processing,2023-12-20,Air,425.58,Product_YNYIT,H709I,U0UW9OLW,"G9EULQJWGE Street, City, Country",Paid,864.67,Low,4,SGQ6KAWH,23.69,PayPal,"U06WS2G9R6 Street, City, Country",2023-12-15,Delivered
3K52C2OTY6,2023-12-10,Customer_OSTON,Shipped,2023-12-15,Air,365.47,Product_C9C8N,JVTF6,29QG5ZM7,"8JOR248972 Street, City, Country",Paid,895.83,Medium,2,64D90P5T,47.95,PayPal,"QUA4DFAWRB Street, City, Country",2023-12-15,Delivered
HCCH0YBWCJ,2023-12-01,Customer_FLVLM,Processing,2023-12-20,Air,17.31,Product_9T7Q0,57DG2,Z3FPRUEH,"KJZFY8KTLP Street, City, Country",Paid,193.0,Medium,4,5ZHHFY6L,5.6,Credit Card,"Q6D4M4EE9L Street, City, Country",2023-12-10,Out for Delivery
9S0MWU0935,2023-12-01,Customer_JN3VI,Shipped,2023-12-20,Sea,183.61,Product_D827P,WXSRU,R5MI6OD5,"7BM4D47M39 Street, City, Country",Paid,680.36,High,5,JA03E5KI,47.8,Bank Transfer,"6WE1AGIT7K Street, City, Country",2023-12-15,In Transit
CNA55QA1QU,2023-12-15,Customer_LCQ59,Shipped,2023-12-15,Land,142.08,Product_8A8OO,N469N,EAJS37BX,"1F5O5DL1XU Street, City, Country",Unpaid,599.23,Low,2,4O4PQS4C,36.27,Credit Card,"ZAPTK81DE0 Street, City, Country",2023-12-15,Out for Delivery
ILPOZ6U4WS,2023-12-01,Customer_O2VJ4,Delivered,2023-12-20,Land,166.51,Product_0OD5N,UQMSB,Z7X6I05V,"N3BOE772Y2 Street, City, Country",Paid,58.49,Medium,5,VFP5CZDX,45.81,Credit Card,"FR1MKBMQ3P Street, City, Country",2023-12-10,Delivered
MP8F1LTOG6,2023-12-01,Customer_3WC9K,Shipped,2023-12-15,Air,353.13,Product_VXJ40,7SC2E,4L04NC79,"XBMHUEHASS Street, City, Country",Unpaid,682.12,Low,4,YJ8I6DDC,47.0,Credit Card,"ZJYKL9X01O Street, City, Country",2023-12-10,Delivered
S091FFL34O,2023-12-01,Customer_LHT69,Delivered,2023-12-20,Air,270.21,Product_GZXRC,KZGS8,S3WG7UED,"LY33V14XGL Street, City, Country",Unpaid,948.11,High,1,1IYSOTN9,19.23,Bank Transfer,"6E1CHIDOD8 Street, City, Country",2023-12-10,In Transit
HZB0NNSY75,2023-12-15,Customer_96YGT,Shipped,2023-12-10,Land,45.59,Product_JC2TL,K3GAJ,X1D5FUXY,"QSJEZK9W9X Street, City, Country",Unpaid,467.67,Low,1,V0XPBBIT,33.85,Bank Transfer,"VCEO2GVO1O Street, City, Country",2023-12-20,Out for Delivery
S87ZM1YQKI,2023-12-15,Customer_S0RU6,Shipped,2023-12-15,Sea,496.09,Product_ANX63,CNEVT,XMT515FR,"DR7KLTIOM4 Street, City, Country",Paid,256.71,Low,5,4DOSAPDA,9.06,Credit Card,"5MAFVJRU8L Street, City, Country",2023-12-15,Out for Delivery
2UVAYB6TQB,2023-12-10,Customer_LY91A,Shipped,2023-12-15,Sea,294.74,Product_PFTUR,YK72Q,GNXMW9N2,"4FT7I2P7S0 Street, City, Country",Paid,921.05,Low,1,7H626YDP,12.51,PayPal,"6JZXKSOWLH Street, City, Country",2023-12-15,In Transit
VL5Y9MGNS7,2023-12-01,Customer_MFFRO,Processing,2023-12-15,Land,406.77,Product_MXRDH,OQWCJ,FKRU6GTW,"LAOGBGNOOH Street, City, Country",Unpaid,984.28,Low,2,CU4KRE7J,39.89,Credit Card,"H9K70AAG6D Street, City, Country",2023-12-20,Out for Delivery
TPKXS1AW5Z,2023-12-01,Customer_QO2X9,Shipped,2023-12-15,Air,468.31,Product_98USK,JNUBD,I75H2UO1,"ZLRBPY73OF Street, City, Country",Unpaid,673.16,High,2,T6RSGAAJ,36.74,PayPal,"7MUL0A5RJP Street, City, Country",2023-12-20,Delivered
61ILP5X75Z,2023-12-15,Customer_V4OLV,Delivered,2023-12-10,Air,353.48,Product_GTWZG,T9RDJ,MYPYL1E5,"L6DWQJKFXO Street, City, Country",Paid,304.12,Medium,5,ISUD3LPB,19.8,Bank Transfer,"1WAWWCC1V8 Street, City, Country",2023-12-10,Delivered
NJYMG2MAAW,2023-12-15,Customer_VU8BJ,Processing,2023-12-20,Land,207.93,Product_TTGGN,EXOAY,WGEDZC3F,"CI0JN9UFCM Street, City, Country",Paid,792.55,Low,3,Z66H0HWS,16.54,Bank Transfer,"HOBVHXFJQ6 Street, City, Country",2023-12-15,Out for Delivery
M1RJIHAQIY,2023-12-01,Customer_9D2G9,Processing,2023-12-20,Land,382.21,Product_D95C1,CQ43C,HNC3832V,"PM908KMDFC Street, City, Country",Paid,479.97,High,3,5ZDWTKPF,44.29,Credit Card,"AP4RBT8Z32 Street, City, Country",2023-12-15,Out for Delivery
ER3JVT94PW,2023-12-10,Customer_50A83,Shipped,2023-12-20,Air,202.34,Product_Y7IA8,E432N,NSY29NFT,"A24BM5G7GU Street, City, Country",Unpaid,970.12,High,4,XZ9ITS0Z,12.44,PayPal,"RSVK5U635O Street, City, Country",2023-12-15,Out for Delivery
1HW3NKT8UL,2023-12-15,Customer_KJSVE,Delivered,2023-12-20,Land,162.54,Product_EPPA3,UO1M4,2U0JMQYM,"N1SJW53U05 Street, City, Country",Paid,809.41,Low,2,R8C8NJ4E,18.15,Bank Transfer,"OA8HFVFCW7 Street, City, Country",2023-12-20,In Transit
48QICVAPLB,2023-12-15,Customer_QKT84,Shipped,2023-12-15,Sea,178.0,Product_CQQQS,X0E69,E6APQS0O,"7K1GGNKG7B Street, City, Country",Unpaid,941.1,Low,5,K1ORQLSO,20.23,PayPal,"QQOMIUBG4F Street, City, Country",2023-12-10,In Transit
3AJL0B57VY,2023-12-10,Customer_FA1QI,Delivered,2023-12-20,Air,281.86,Product_H3TPW,H3V25,09ND0TD7,"EFHI4TG2FG Street, City, Country",Paid,139.22,Low,2,W3CSPA20,41.79,PayPal,"I8ZZPVFQ0R Street, City, Country",2023-12-20,Out for Delivery
DCJV2CY9CX,2023-12-10,Customer_WW35K,Processing,2023-12-10,Land,398.22,Product_UUCUQ,OS42O,ZEAELJRE,"TQKKEA74O0 Street, City, Country",Paid,959.06,High,3,SUN47EW6,17.4,Bank Transfer,"P679IUOEYB Street, City, Country",2023-12-20,Out for Delivery
99C4EPKT5F,2023-12-15,Customer_VXB1V,Processing,2023-12-10,Land,380.37,Product_ZFY7Q,XIBN6,16P6KD3E,"FJ0T8ZRTS3 Street, City, Country",Unpaid,424.13,High,3,ETG83LSH,33.8,Credit Card,"DT6TULQBWG Street, City, Country",2023-12-10,In Transit
VJ4R1ENZ30,2023-12-10,Customer_KFB5W,Processing,2023-12-15,Sea,422.5,Product_JYPY8,PXF9Z,3GRIUP8D,"IT5ZNLBF8L Street, City, Country",Paid,570.68,Medium,1,V88VKSX3,6.51,Bank Transfer,"AZ242UA0QL Street, City, Country",2023-12-15,In Transit
SVOZY238VF,2023-12-15,Customer_QT1T0,Processing,2023-12-10,Air,406.52,Product_HWMZC,0Y9HM,G13TYOT4,"7RLC7VE5X0 Street, City, Country",Unpaid,743.11,Medium,1,YNK66D2N,49.18,Credit Card,"L4NE2GCIH6 Street, City, Country",2023-12-15,Out for Delivery
5MVBQ04PV9,2023-12-10,Customer_JOQTM,Delivered,2023-12-10,Land,459.16,Product_1XBRV,2ZNB4,PD5KFKG0,"KKL25OCEV4 Street, City, Country",Unpaid,175.94,Medium,2,9ZM1WFR8,32.7,Bank Transfer,"6V2M25HXDF Street, City, Country",2023-12-10,In Transit
LZBA0MX9AT,2023-12-10,Customer_G5CL5,Delivered,2023-12-20,Air,195.88,Product_7MRED,ODMCH,4H3H4EC7,"WJKTDNWUZC Street, City, Country",Paid,202.84,Low,2,68JED9KG,43.11,PayPal,"KRFHJ52KB9 Street, City, Country",2023-12-10,Delivered
O5Y912B9ZD,2023-12-10,Customer_JY2WG,Delivered,2023-12-15,Sea,423.92,Product_58OYY,ZZD6M,N11Q72QN,"TFAZXJ7VBH Street, City, Country",Unpaid,295.68,High,4,SQENQC4P,38.7,Bank Transfer,"8E37L7P1XJ Street, City, Country",2023-12-15,In Transit
BUQYZQQ99Q,2023-12-15,Customer_QT5KU,Shipped,2023-12-15,Air,47.11,Product_RFCLE,HNO9U,73ZUQG4D,"5NR5EBVYJO Street, City, Country",Paid,578.68,Medium,4,AEYB3AWV,10.36,Credit Card,"MB2XDNSIJ8 Street, City, Country",2023-12-20,Out for Delivery
PU1SFTYWHG,2023-12-10,Customer_4052Q,Processing,2023-12-20,Sea,342.55,Product_68GA1,9AXKY,IC0Y674X,"M6GRBI3U34 Street, City, Country",Unpaid,791.28,Medium,4,8P5QWYSJ,34.49,PayPal,"PZZJVHG8MB Street, City, Country",2023-12-20,Delivered
E2ZINTDKGT,2023-12-01,Customer_T8CWW,Delivered,2023-12-15,Sea,215.35,Product_6FZ11,WO3GI,HW423F2U,"Y53WCLZZC3 Street, City, Country",Unpaid,879.31,High,2,DOAZGBDF,44.65,Credit Card,"8D28OPZUA0 Street, City, Country",2023-12-15,In Transit
6PFKNUT232,2023-12-01,Customer_AZO3F,Delivered,2023-12-15,Land,432.61,Product_29N07,QFYX1,5BSXKFW8,"E5Y0SAQTVI Street, City, Country",Unpaid,983.85,High,1,JWJD44DF,26.46,PayPal,"S0DNJHEB4I Street, City, Country",2023-12-20,In Transit
F39P3KOO69,2023-12-15,Customer_4GJTQ,Processing,2023-12-20,Air,311.61,Product_EK9ES,WLCV2,YJVMFY2V,"IR2AX85XWM Street, City, Country",Unpaid,729.68,Medium,1,DFPSYB1L,42.24,PayPal,"IGJVWHOALH Street, City, Country",2023-12-20,Delivered
DD282ZWROQ,2023-12-01,Customer_0ULSG,Delivered,2023-12-10,Sea,348.64,Product_EU6TC,ZCEZD,9PNVNJ3H,"DTC8W79Q8R Street, City, Country",Paid,601.0,High,4,AZVWOXHD,45.04,Credit Card,"8FJX4CYKW6 Street, City, Country",2023-12-10,In Transit
XIC9RVNYDV,2023-12-01,Customer_GRM52,Delivered,2023-12-20,Sea,27.19,Product_HL1LE,7S7GJ,9LJ2URAG,"3GJOIAHPCN Street, City, Country",Paid,123.52,High,4,OK808ZGB,23.42,Bank Transfer,"7J7AB5RC1Q Street, City, Country",2023-12-15,Out for Delivery
PRTFVRWYA0,2023-12-01,Customer_42SY7,Processing,2023-12-20,Sea,169.74,Product_JQ9SV,M1B2D,FTJ1ODGL,"WJ7T1N8NY9 Street, City, Country",Unpaid,252.41,High,1,VS2GQGRY,10.11,Credit Card,"IB38H3H4E4 Street, City, Country",2023-12-20,In Transit
WUL2JPJDKN,2023-12-10,Customer_VQBOT,Shipped,2023-12-10,Land,461.68,Product_RZAO6,0OPCP,6C93E86F,"QYE9NGE7BM Street, City, Country",Paid,980.05,Low,1,4RR81YJL,37.96,PayPal,"NZAKGAWM8B Street, City, Country",2023-12-10,Out for Delivery
UHO4BVHZRF,2023-12-01,Customer_SIYJI,Processing,2023-12-15,Sea,242.77,Product_BPSDM,95LDX,6EQHQOLA,"RGPD29KK6C Street, City, Country",Paid,281.89,High,3,TR5D76FA,26.21,PayPal,"S03IVT40BG Street, City, Country",2023-12-15,In Transit
TTCPY6PDTM,2023-12-01,Customer_U8ESQ,Delivered,2023-12-15,Sea,99.84,Product_P4REE,I0YIH,9FALWVG5,"01PZF2DVU3 Street, City, Country",Unpaid,884.1,High,2,WPEG7KT5,13.88,PayPal,"G9FHYBUJCG Street, City, Country",2023-12-20,In Transit
RMJIK3NKCY,2023-12-15,Customer_VZTW7,Shipped,2023-12-15,Land,134.96,Product_GHPOW,2DH2F,J0R3DOH4,"VUAKOEA7MR Street, City, Country",Paid,504.42,Medium,5,AX2EH4R5,21.71,Bank Transfer,"RYTAPW3OPI Street, City, Country",2023-12-20,Out for Delivery
RO1CZUKYWZ,2023-12-10,Customer_M8LAS,Delivered,2023-12-20,Land,493.43,Product_DSDGR,GGUH8,578AF4U7,"PYF78MAC7N Street, City, Country",Unpaid,339.01,Low,5,V8ZOJ18M,25.32,Bank Transfer,"5IOSMTEOLA Street, City, Country",2023-12-15,Delivered
M3TUYG8MAT,2023-12-10,Customer_IXNRF,Shipped,2023-12-15,Sea,137.42,Product_KKRRO,HRFNB,35Z1C7ED,"W1X3BB0KJS Street, City, Country",Paid,204.19,Medium,1,JLKRE9WW,37.2,Bank Transfer,"WWQ5PHLH74 Street, City, Country",2023-12-10,Delivered
RWGQV3OWPG,2023-12-15,Customer_0IE12,Delivered,2023-12-10,Air,48.19,Product_95K2K,00E56,YNG4VF3G,"ERQ5XX9TFG Street, City, Country",Paid,120.48,Low,3,L2Q4L9Z4,49.38,Credit Card,"3CW3VXFR2A Street, City, Country",2023-12-15,Out for Delivery
YD2V5NLOSZ,2023-12-01,Customer_9G737,Processing,2023-12-15,Sea,388.25,Product_6W73P,WEFM4,OBO0GTTN,"4YQS4YD9AC Street, City, Country",Unpaid,71.07,High,5,V0UISF29,16.44,PayPal,"DGVA3XX953 Street, City, Country",2023-12-20,In Transit
VZCNPTQYHD,2023-12-10,Customer_3ENR8,Processing,2023-12-10,Air,288.35,Product_LKITU,L49KU,H6G3BFBW,"RKVIJ77TTB Street, City, Country",Unpaid,437.74,Medium,3,DTP5CQ2X,42.23,Credit Card,"3YS5AVU4WQ Street, City, Country",2023-12-15,Delivered
FQCDQJSING,2023-12-10,Customer_WH2V2,Shipped,2023-12-10,Land,102.71,Product_W9PQX,I0Z3V,60ZVCX93,"HNZO7PDYKR Street, City, Country",Paid,641.81,Low,3,L1PU896M,39.92,Bank Transfer,"WD0IRVLU9H Street, City, Country",2023-12-15,Out for Delivery
FB229LUU3A,2023-12-01,Customer_I6DQU,Shipped,2023-12-15,Land,69.96,Product_SIUUO,7DIRG,Y7IAVI39,"2NEZCB8BMO Street, City, Country",Paid,715.01,Low,4,PDPMWF5B,5.37,Bank Transfer,"DF5AP05A7F Street, City, Country",2023-12-10,Out for Delivery
O9371GOISO,2023-12-01,Customer_UFLBW,Shipped,2023-12-20,Sea,227.5,Product_5GU3Q,680R5,0ZQSL83K,"IBUNFWW4O9 Street, City, Country",Paid,938.51,Low,4,BQCS2KFC,30.11,Bank Transfer,"LBM0PDT2NK Street, City, Country",2023-12-20,In Transit
CPM549FYY8,2023-12-01,Customer_IPY8J,Processing,2023-12-20,Air,257.7,Product_PEAXF,SUGN5,9QTB26I5,"VKRFEJ6OIY Street, City, Country",Unpaid,588.08,Low,1,7AJL5E6I,26.29,Credit Card,"K0SHBWMSY5 Street, City, Country",2023-12-10,Out for Delivery
DSEHSF2Q5H,2023-12-10,Customer_UHCBD,Shipped,2023-12-20,Sea,131.63,Product_A8GPY,VKJ20,CAKEDN50,"W3H2J33DHZ Street, City, Country",Unpaid,575.41,High,2,UUBN3BW7,28.5,PayPal,"8YH63W0XSI Street, City, Country",2023-12-15,Out for Delivery
ATE7IRWC5F,2023-12-01,Customer_1BYYN,Delivered,2023-12-10,Land,232.47,Product_I7E7L,WLT3X,DQM1VAS1,"VE3TEWKMD3 Street, City, Country",Unpaid,531.94,Medium,2,AG4Y26RB,41.59,Bank Transfer,"L41VVKL76R Street, City, Country",2023-12-15,Out for Delivery
